Year,STATE,STATENAME,ST_CASE,VEH_NO,DRDISTRACT,DRDISTRACTNAME
2018,4,Arizona,40935,2,96,Not Reported
2018,4,Arizona,40936,1,13,Eating or Drinking
2018,4,Arizona,40936,2,0,Not Distracted
2018,4,Arizona,40937,1,99,Reported as Unknown if Distracted
2018,4,Arizona,40937,2,0,Not Distracted
2018,4,Arizona,40938,1,0,Not Distracted
2018,4,Arizona,40939,1,99,Reported as Unknown if Distracted
2018,4,Arizona,40940,1,98,Other Distraction
2018,4,Arizona,40941,1,99,Reported as Unknown if Distracted
2018,4,Arizona,40941,2,0,Not Distracted
2018,4,Arizona,40942,1,99,Reported as Unknown if Distracted
2018,4,Arizona,40943,1,0,Not Distracted
2018,4,Arizona,40943,2,0,Not Distracted
2018,4,Arizona,40944,1,99,Reported as Unknown if Distracted
2018,4,Arizona,40944,2,0,Not Distracted
2018,4,Arizona,40945,1,99,Reported as Unknown if Distracted
2018,4,Arizona,40946,1,99,Reported as Unknown if Distracted
2018,4,Arizona,40947,1,99,Reported as Unknown if Distracted
2018,4,Arizona,40947,2,99,Reported as Unknown if Distracted
2018,4,Arizona,40948,1,99,Reported as Unknown if Distracted
2018,4,Arizona,40949,1,99,Reported as Unknown if Distracted
2018,4,Arizona,40950,1,99,Reported as Unknown if Distracted
2018,4,Arizona,40951,1,99,Reported as Unknown if Distracted
2018,4,Arizona,40952,1,99,Reported as Unknown if Distracted
2018,4,Arizona,40953,1,99,Reported as Unknown if Distracted
2018,4,Arizona,40953,2,0,Not Distracted
2019,4,Arizona,40001,1,0,Not Distracted
2019,4,Arizona,40002,1,16,No Driver Present/Unknown if Driver present
2019,4,Arizona,40002,2,0,Not Distracted
2019,4,Arizona,40003,1,0,Not Distracted
2019,4,Arizona,40003,2,99,Reported as Unknown if Distracted
2019,4,Arizona,40004,1,99,Reported as Unknown if Distracted
2019,4,Arizona,40005,1,0,Not Distracted
2019,4,Arizona,40006,1,99,Reported as Unknown if Distracted
2019,4,Arizona,40007,1,92,"Distraction (Distracted), Details Unknown"
2019,4,Arizona,40007,2,0,Not Distracted
2019,4,Arizona,40008,1,99,Reported as Unknown if Distracted
2019,4,Arizona,40008,2,99,Reported as Unknown if Distracted
2019,4,Arizona,40009,1,99,Reported as Unknown if Distracted
2019,4,Arizona,40009,2,0,Not Distracted
2019,4,Arizona,40009,3,0,Not Distracted
2019,4,Arizona,40010,1,99,Reported as Unknown if Distracted
2019,4,Arizona,40010,2,99,Reported as Unknown if Distracted
2019,4,Arizona,40011,1,99,Reported as Unknown if Distracted
2019,4,Arizona,40011,2,0,Not Distracted
2019,4,Arizona,40012,1,99,Reported as Unknown if Distracted
2019,4,Arizona,40012,2,0,Not Distracted
2019,4,Arizona,40014,1,99,Reported as Unknown if Distracted
2019,4,Arizona,40014,2,0,Not Distracted
2019,4,Arizona,40015,1,96,Not Reported
2019,4,Arizona,40016,1,99,Reported as Unknown if Distracted
2019,4,Arizona,40016,2,0,Not Distracted
2019,4,Arizona,40017,1,99,Reported as Unknown if Distracted
2019,4,Arizona,40018,1,99,Reported as Unknown if Distracted
2019,4,Arizona,40018,2,0,Not Distracted
2019,4,Arizona,40019,1,0,Not Distracted
2019,4,Arizona,40019,2,99,Reported as Unknown if Distracted
2019,4,Arizona,40020,1,0,Not Distracted
2019,4,Arizona,40020,2,0,Not Distracted
2019,4,Arizona,40021,1,0,Not Distracted
2019,4,Arizona,40021,2,0,Not Distracted
2019,4,Arizona,40022,1,99,Reported as Unknown if Distracted
2019,4,Arizona,40022,2,0,Not Distracted
2019,4,Arizona,40023,1,0,Not Distracted
2019,4,Arizona,40023,2,0,Not Distracted
2019,4,Arizona,40024,1,99,Reported as Unknown if Distracted
2019,4,Arizona,40025,1,0,Not Distracted
2019,4,Arizona,40025,2,0,Not Distracted
2019,4,Arizona,40026,1,0,Not Distracted
2019,4,Arizona,40027,1,0,Not Distracted
2019,4,Arizona,40028,1,0,Not Distracted
2019,4,Arizona,40028,2,99,Reported as Unknown if Distracted
2019,4,Arizona,40029,1,3,By Other Occupant(s)
2019,4,Arizona,40030,1,0,Not Distracted
2019,4,Arizona,40030,2,0,Not Distracted
2019,4,Arizona,40031,1,0,Not Distracted
2019,4,Arizona,40031,2,0,Not Distracted
2019,4,Arizona,40032,1,92,"Distraction (Distracted), Details Unknown"
2019,4,Arizona,40033,1,99,Reported as Unknown if Distracted
2019,4,Arizona,40034,1,99,Reported as Unknown if Distracted
2019,4,Arizona,40035,1,99,Reported as Unknown if Distracted
2019,4,Arizona,40036,1,99,Reported as Unknown if Distracted
2019,4,Arizona,40036,2,0,Not Distracted
2019,4,Arizona,40037,1,99,Reported as Unknown if Distracted
2019,4,Arizona,40037,2,0,Not Distracted
2019,4,Arizona,40037,3,0,Not Distracted
2019,4,Arizona,40037,4,0,Not Distracted
2019,4,Arizona,40037,5,0,Not Distracted
2019,4,Arizona,40038,1,0,Not Distracted
2019,4,Arizona,40039,1,99,Reported as Unknown if Distracted
2019,4,Arizona,40040,1,99,Reported as Unknown if Distracted
2019,4,Arizona,40040,2,99,Reported as Unknown if Distracted
2019,4,Arizona,40041,1,99,Reported as Unknown if Distracted
2019,4,Arizona,40041,2,0,Not Distracted
2019,4,Arizona,40042,1,99,Reported as Unknown if Distracted
2019,4,Arizona,40043,1,99,Reported as Unknown if Distracted
2019,4,Arizona,40043,2,0,Not Distracted
2019,4,Arizona,40044,1,99,Reported as Unknown if Distracted
2019,4,Arizona,40045,1,0,Not Distracted
2019,4,Arizona,40045,2,0,Not Distracted
2019,4,Arizona,40046,1,99,Reported as Unknown if Distracted
2019,4,Arizona,40046,2,0,Not Distracted
2019,4,Arizona,40047,1,99,Reported as Unknown if Distracted
2019,4,Arizona,40047,2,0,Not Distracted
2019,4,Arizona,40048,1,99,Reported as Unknown if Distracted
2019,4,Arizona,40049,1,0,Not Distracted
2019,4,Arizona,40050,1,99,Reported as Unknown if Distracted
2019,4,Arizona,40050,2,0,Not Distracted
2019,4,Arizona,40050,3,0,Not Distracted
2019,4,Arizona,40051,1,0,Not Distracted
2019,4,Arizona,40052,1,0,Not Distracted
2019,4,Arizona,40053,1,6,While Manipulating Mobile Phone
2019,4,Arizona,40053,2,0,Not Distracted
2019,4,Arizona,40054,1,99,Reported as Unknown if Distracted
2019,4,Arizona,40055,1,96,Not Reported
2019,4,Arizona,40056,1,13,Eating or Drinking
2019,4,Arizona,40057,1,98,Other Distraction [Specify:]
2019,4,Arizona,40058,1,99,Reported as Unknown if Distracted
2019,4,Arizona,40059,1,6,While Manipulating Mobile Phone
2019,4,Arizona,40060,1,93,"Inattention (Inattentive), Details Unknown"
2019,4,Arizona,40060,2,0,Not Distracted
2019,4,Arizona,40061,1,99,Reported as Unknown if Distracted
2019,4,Arizona,40062,1,96,Not Reported
2019,4,Arizona,40063,1,0,Not Distracted
2019,4,Arizona,40064,1,0,Not Distracted
2019,4,Arizona,40064,2,0,Not Distracted
2019,4,Arizona,40065,1,96,Not Reported
2019,4,Arizona,40066,1,12,"Distracted by Outside Person, Object or Event"
2019,4,Arizona,40067,1,99,Reported as Unknown if Distracted
2019,4,Arizona,40067,2,0,Not Distracted
2019,4,Arizona,40068,1,99,Reported as Unknown if Distracted
2019,4,Arizona,40068,2,0,Not Distracted
2019,4,Arizona,40068,3,0,Not Distracted
2019,4,Arizona,40069,1,99,Reported as Unknown if Distracted
2019,4,Arizona,40070,1,0,Not Distracted
2019,4,Arizona,40070,2,0,Not Distracted
2019,4,Arizona,40070,3,99,Reported as Unknown if Distracted
2019,4,Arizona,40071,1,99,Reported as Unknown if Distracted
2019,4,Arizona,40072,1,99,Reported as Unknown if Distracted
2019,4,Arizona,40072,2,0,Not Distracted
2019,4,Arizona,40073,1,96,Not Reported
2019,4,Arizona,40073,2,96,Not Reported
2019,4,Arizona,40074,1,96,Not Reported
2019,4,Arizona,40075,1,0,Not Distracted
2019,4,Arizona,40075,2,0,Not Distracted
2019,4,Arizona,40076,1,99,Reported as Unknown if Distracted
2019,4,Arizona,40076,2,0,Not Distracted
2019,4,Arizona,40077,1,0,Not Distracted
2019,4,Arizona,40078,1,0,Not Distracted
2019,4,Arizona,40078,2,99,Reported as Unknown if Distracted
2019,4,Arizona,40079,1,99,Reported as Unknown if Distracted
2019,4,Arizona,40080,1,92,"Distraction (Distracted), Details Unknown"
2019,4,Arizona,40081,1,99,Reported as Unknown if Distracted
2019,4,Arizona,40081,2,99,Reported as Unknown if Distracted
2019,4,Arizona,40082,1,99,Reported as Unknown if Distracted
2019,4,Arizona,40083,1,99,Reported as Unknown if Distracted
2019,4,Arizona,40084,1,0,Not Distracted
2019,4,Arizona,40084,2,99,Reported as Unknown if Distracted
2019,4,Arizona,40085,1,96,Not Reported
2019,4,Arizona,40086,1,0,Not Distracted
2019,4,Arizona,40086,2,99,Reported as Unknown if Distracted
2019,4,Arizona,40087,1,0,Not Distracted
2019,4,Arizona,40087,2,16,No Driver Present/Unknown if Driver present
2019,4,Arizona,40087,3,0,Not Distracted
2019,4,Arizona,40088,1,99,Reported as Unknown if Distracted
2019,4,Arizona,40088,2,0,Not Distracted
2019,4,Arizona,40089,1,99,Reported as Unknown if Distracted
2019,4,Arizona,40090,1,99,Reported as Unknown if Distracted
2019,4,Arizona,40090,2,99,Reported as Unknown if Distracted
2019,4,Arizona,40091,1,99,Reported as Unknown if Distracted
2019,4,Arizona,40092,1,5,While Talking or Listening to Mobile Phone
2019,4,Arizona,40092,2,0,Not Distracted
2019,4,Arizona,40093,1,0,Not Distracted
2019,4,Arizona,40094,1,99,Reported as Unknown if Distracted
2019,4,Arizona,40095,1,99,Reported as Unknown if Distracted
2019,4,Arizona,40095,2,0,Not Distracted
2019,4,Arizona,40095,3,0,Not Distracted
2019,4,Arizona,40096,1,99,Reported as Unknown if Distracted
2019,4,Arizona,40097,1,0,Not Distracted
2019,4,Arizona,40098,1,99,Reported as Unknown if Distracted
2019,4,Arizona,40098,2,0,Not Distracted
2019,4,Arizona,40099,1,96,Not Reported
2019,4,Arizona,40099,2,96,Not Reported
2019,4,Arizona,40100,1,0,Not Distracted
2019,4,Arizona,40101,1,96,Not Reported
2019,4,Arizona,40102,1,96,Not Reported
2019,4,Arizona,40103,1,96,Not Reported
2019,4,Arizona,40103,2,99,Reported as Unknown if Distracted
2019,4,Arizona,40104,1,0,Not Distracted
2019,4,Arizona,40105,1,99,Reported as Unknown if Distracted
2019,4,Arizona,40106,1,92,"Distraction (Distracted), Details Unknown"
2019,4,Arizona,40106,2,0,Not Distracted
2019,4,Arizona,40107,1,99,Reported as Unknown if Distracted
2019,4,Arizona,40107,2,0,Not Distracted
2019,4,Arizona,40108,1,0,Not Distracted
2019,4,Arizona,40108,2,0,Not Distracted
2019,4,Arizona,40109,1,99,Reported as Unknown if Distracted
2019,4,Arizona,40109,2,16,No Driver Present/Unknown if Driver present
2019,4,Arizona,40110,1,99,Reported as Unknown if Distracted
2019,4,Arizona,40111,1,0,Not Distracted
2019,4,Arizona,40111,2,0,Not Distracted
2019,4,Arizona,40112,1,99,Reported as Unknown if Distracted
2019,4,Arizona,40113,1,99,Reported as Unknown if Distracted
2019,4,Arizona,40113,2,0,Not Distracted
2019,4,Arizona,40114,1,99,Reported as Unknown if Distracted
2019,4,Arizona,40114,2,0,Not Distracted
2019,4,Arizona,40115,1,99,Reported as Unknown if Distracted
2019,4,Arizona,40116,1,99,Reported as Unknown if Distracted
2019,4,Arizona,40116,2,99,Reported as Unknown if Distracted
2019,4,Arizona,40117,1,99,Reported as Unknown if Distracted
2019,4,Arizona,40118,1,0,Not Distracted
2019,4,Arizona,40120,1,99,Reported as Unknown if Distracted
2019,4,Arizona,40120,2,0,Not Distracted
2019,4,Arizona,40121,1,0,Not Distracted
2019,4,Arizona,40121,2,0,Not Distracted
2019,4,Arizona,40122,1,99,Reported as Unknown if Distracted
2019,4,Arizona,40122,2,0,Not Distracted
2019,4,Arizona,40122,3,0,Not Distracted
2019,4,Arizona,40123,1,92,"Distraction (Distracted), Details Unknown"
2019,4,Arizona,40123,2,0,Not Distracted
2019,4,Arizona,40124,1,0,Not Distracted
2019,4,Arizona,40125,1,99,Reported as Unknown if Distracted
2019,4,Arizona,40126,1,99,Reported as Unknown if Distracted
2019,4,Arizona,40127,1,0,Not Distracted
2019,4,Arizona,40127,2,0,Not Distracted
2019,4,Arizona,40128,1,96,Not Reported
2019,4,Arizona,40128,2,96,Not Reported
2019,4,Arizona,40129,1,0,Not Distracted
2019,4,Arizona,40130,1,99,Reported as Unknown if Distracted
2019,4,Arizona,40131,1,99,Reported as Unknown if Distracted
2019,4,Arizona,40132,1,99,Reported as Unknown if Distracted
2019,4,Arizona,40132,2,0,Not Distracted
2019,4,Arizona,40132,3,0,Not Distracted
2019,4,Arizona,40132,4,0,Not Distracted
2019,4,Arizona,40133,1,99,Reported as Unknown if Distracted
2019,4,Arizona,40133,2,99,Reported as Unknown if Distracted
2019,4,Arizona,40134,1,99,Reported as Unknown if Distracted
2019,4,Arizona,40135,1,0,Not Distracted
2019,4,Arizona,40135,2,0,Not Distracted
2019,4,Arizona,40136,1,99,Reported as Unknown if Distracted
2019,4,Arizona,40137,1,99,Reported as Unknown if Distracted
2019,4,Arizona,40137,2,99,Reported as Unknown if Distracted
2019,4,Arizona,40138,1,0,Not Distracted
2019,4,Arizona,40139,1,0,Not Distracted
2019,4,Arizona,40139,2,0,Not Distracted
2019,4,Arizona,40140,1,99,Reported as Unknown if Distracted
2019,4,Arizona,40140,2,0,Not Distracted
2019,4,Arizona,40141,1,99,Reported as Unknown if Distracted
2019,4,Arizona,40142,1,99,Reported as Unknown if Distracted
2019,4,Arizona,40143,1,99,Reported as Unknown if Distracted
2019,4,Arizona,40143,2,0,Not Distracted
2019,4,Arizona,40144,1,0,Not Distracted
2019,4,Arizona,40145,1,99,Reported as Unknown if Distracted
2019,4,Arizona,40146,1,99,Reported as Unknown if Distracted
2019,4,Arizona,40146,2,0,Not Distracted
2019,4,Arizona,40147,1,0,Not Distracted
2019,4,Arizona,40147,2,99,Reported as Unknown if Distracted
2019,4,Arizona,40148,1,99,Reported as Unknown if Distracted
2019,4,Arizona,40149,1,99,Reported as Unknown if Distracted
2019,4,Arizona,40149,2,99,Reported as Unknown if Distracted
2019,4,Arizona,40150,1,0,Not Distracted
2019,4,Arizona,40150,2,0,Not Distracted
2019,4,Arizona,40151,1,0,Not Distracted
2019,4,Arizona,40151,2,0,Not Distracted
2019,4,Arizona,40151,3,0,Not Distracted
2019,4,Arizona,40152,1,99,Reported as Unknown if Distracted
2019,4,Arizona,40152,2,0,Not Distracted
2019,4,Arizona,40153,1,0,Not Distracted
2019,4,Arizona,40154,1,0,Not Distracted
2019,4,Arizona,40155,1,99,Reported as Unknown if Distracted
2019,4,Arizona,40156,1,99,Reported as Unknown if Distracted
2019,4,Arizona,40156,2,99,Reported as Unknown if Distracted
2019,4,Arizona,40157,1,99,Reported as Unknown if Distracted
2019,4,Arizona,40157,2,0,Not Distracted
2019,4,Arizona,40158,1,96,Not Reported
2019,4,Arizona,40159,1,99,Reported as Unknown if Distracted
2019,4,Arizona,40160,1,0,Not Distracted
2019,4,Arizona,40161,1,99,Reported as Unknown if Distracted
2019,4,Arizona,40161,2,0,Not Distracted
2019,4,Arizona,40161,3,0,Not Distracted
2019,4,Arizona,40162,1,96,Not Reported
2019,4,Arizona,40162,2,99,Reported as Unknown if Distracted
2019,4,Arizona,40163,1,99,Reported as Unknown if Distracted
2019,4,Arizona,40163,2,99,Reported as Unknown if Distracted
2019,4,Arizona,40164,1,5,While Talking or Listening to Mobile Phone
2019,4,Arizona,40164,2,0,Not Distracted
2019,4,Arizona,40165,1,96,Not Reported
2019,4,Arizona,40165,2,0,Not Distracted
2019,4,Arizona,40165,3,96,Not Reported
2019,4,Arizona,40166,1,99,Reported as Unknown if Distracted
2019,4,Arizona,40167,1,92,"Distraction (Distracted), Details Unknown"
2019,4,Arizona,40168,1,99,Reported as Unknown if Distracted
2019,4,Arizona,40169,1,99,Reported as Unknown if Distracted
2019,4,Arizona,40170,1,99,Reported as Unknown if Distracted
2019,4,Arizona,40171,1,99,Reported as Unknown if Distracted
2019,4,Arizona,40172,1,0,Not Distracted
2019,4,Arizona,40172,2,0,Not Distracted
2019,4,Arizona,40173,1,0,Not Distracted
2019,4,Arizona,40174,1,92,"Distraction (Distracted), Details Unknown"
2019,4,Arizona,40175,1,96,Not Reported
2019,4,Arizona,40176,1,0,Not Distracted
2019,4,Arizona,40177,1,96,Not Reported
2019,4,Arizona,40178,1,96,Not Reported
2019,4,Arizona,40178,2,0,Not Distracted
2019,4,Arizona,40179,1,92,"Distraction (Distracted), Details Unknown"
2019,4,Arizona,40180,1,96,Not Reported
2019,4,Arizona,40180,2,96,Not Reported
2019,4,Arizona,40181,1,96,Not Reported
2019,4,Arizona,40182,1,96,Not Reported
2019,4,Arizona,40183,1,0,Not Distracted
2019,4,Arizona,40183,2,0,Not Distracted
2019,4,Arizona,40184,1,0,Not Distracted
2019,4,Arizona,40185,1,0,Not Distracted
2019,4,Arizona,40186,1,96,Not Reported
2019,4,Arizona,40187,1,0,Not Distracted
2019,4,Arizona,40188,1,96,Not Reported
2019,4,Arizona,40189,1,96,Not Reported
2019,4,Arizona,40189,2,96,Not Reported
2019,4,Arizona,40190,1,0,Not Distracted
2019,4,Arizona,40191,1,96,Not Reported
2019,4,Arizona,40191,2,0,Not Distracted
2019,4,Arizona,40192,1,0,Not Distracted
2019,4,Arizona,40193,1,0,Not Distracted
2019,4,Arizona,40193,2,92,"Distraction (Distracted), Details Unknown"
2019,4,Arizona,40194,1,99,Reported as Unknown if Distracted
2019,4,Arizona,40195,1,0,Not Distracted
2019,4,Arizona,40195,2,99,Reported as Unknown if Distracted
2019,4,Arizona,40196,1,96,Not Reported
2019,4,Arizona,40196,2,96,Not Reported
2019,4,Arizona,40197,1,0,Not Distracted
2019,4,Arizona,40198,1,96,Not Reported
2019,4,Arizona,40198,2,0,Not Distracted
2019,4,Arizona,40199,1,96,Not Reported
2019,4,Arizona,40199,2,96,Not Reported
2019,4,Arizona,40200,1,0,Not Distracted
2019,4,Arizona,40201,1,96,Not Reported
2019,4,Arizona,40202,1,92,"Distraction (Distracted), Details Unknown"
2019,4,Arizona,40202,2,92,"Distraction (Distracted), Details Unknown"
2019,4,Arizona,40203,1,99,Reported as Unknown if Distracted
2019,4,Arizona,40203,2,99,Reported as Unknown if Distracted
2019,4,Arizona,40204,1,99,Reported as Unknown if Distracted
2019,4,Arizona,40205,1,99,Reported as Unknown if Distracted
2019,4,Arizona,40205,2,0,Not Distracted
2019,4,Arizona,40206,1,99,Reported as Unknown if Distracted
2019,4,Arizona,40207,1,0,Not Distracted
2019,4,Arizona,40207,2,0,Not Distracted
2019,4,Arizona,40208,1,96,Not Reported
2019,4,Arizona,40208,2,96,Not Reported
2019,4,Arizona,40209,1,0,Not Distracted
2019,4,Arizona,40210,1,0,Not Distracted
2019,4,Arizona,40210,2,0,Not Distracted
2019,4,Arizona,40211,1,3,By Other Occupant(s)
2019,4,Arizona,40212,1,96,Not Reported
2019,4,Arizona,40212,2,96,Not Reported
2019,4,Arizona,40213,1,96,Not Reported
2019,4,Arizona,40213,2,0,Not Distracted
2019,4,Arizona,40213,3,96,Not Reported
2019,4,Arizona,40214,1,99,Reported as Unknown if Distracted
2019,4,Arizona,40215,1,0,Not Distracted
2019,4,Arizona,40216,1,0,Not Distracted
2019,4,Arizona,40217,1,99,Reported as Unknown if Distracted
2019,4,Arizona,40218,1,0,Not Distracted
2019,4,Arizona,40219,1,99,Reported as Unknown if Distracted
2019,4,Arizona,40220,1,92,"Distraction (Distracted), Details Unknown"
2019,4,Arizona,40221,1,96,Not Reported
2019,4,Arizona,40223,1,0,Not Distracted
2019,4,Arizona,40224,1,99,Reported as Unknown if Distracted
2019,4,Arizona,40224,2,0,Not Distracted
2019,4,Arizona,40225,1,96,Not Reported
2019,4,Arizona,40227,1,99,Reported as Unknown if Distracted
2019,4,Arizona,40228,1,0,Not Distracted
2019,4,Arizona,40229,1,0,Not Distracted
2019,4,Arizona,40230,1,99,Reported as Unknown if Distracted
2019,4,Arizona,40231,1,0,Not Distracted
2019,4,Arizona,40231,2,0,Not Distracted
2019,4,Arizona,40232,1,99,Reported as Unknown if Distracted
2019,4,Arizona,40232,2,0,Not Distracted
2019,4,Arizona,40233,1,0,Not Distracted
2019,4,Arizona,40233,2,99,Reported as Unknown if Distracted
2019,4,Arizona,40233,3,99,Reported as Unknown if Distracted
2019,4,Arizona,40234,1,0,Not Distracted
2019,4,Arizona,40234,2,0,Not Distracted
2019,4,Arizona,40235,1,99,Reported as Unknown if Distracted
2019,4,Arizona,40236,1,99,Reported as Unknown if Distracted
2019,4,Arizona,40237,1,99,Reported as Unknown if Distracted
2019,4,Arizona,40238,1,99,Reported as Unknown if Distracted
2019,4,Arizona,40238,2,0,Not Distracted
2019,4,Arizona,40239,1,99,Reported as Unknown if Distracted
2019,4,Arizona,40240,1,0,Not Distracted
2019,4,Arizona,40240,2,0,Not Distracted
2019,4,Arizona,40240,3,0,Not Distracted
2019,4,Arizona,40241,1,99,Reported as Unknown if Distracted
2019,4,Arizona,40241,2,0,Not Distracted
2019,4,Arizona,40241,3,0,Not Distracted
2019,4,Arizona,40242,1,99,Reported as Unknown if Distracted
2019,4,Arizona,40242,2,99,Reported as Unknown if Distracted
2019,4,Arizona,40243,1,99,Reported as Unknown if Distracted
2019,4,Arizona,40243,2,0,Not Distracted
2019,4,Arizona,40244,1,99,Reported as Unknown if Distracted
2019,4,Arizona,40244,2,0,Not Distracted
2019,4,Arizona,40245,1,99,Reported as Unknown if Distracted
